,type,start,end,text,label,name
6698,text,2794,3052,"Yosell: That's basically what I did. I just got paid to do that. And when I
   wasn't working with that, I would travel a lot with my dad. My dad would
   work with construction. I would just be with my dad or do my thing, and
   that's it, basically.
 
 
  ","Time in the US, Family",Yosell
6699,text,3119,3555,"Yosell: Let's see, snowboarding. I would always go back out to Utah, to
   Salt Lake, cause I loved snowboarding there and plus we'd always get free
   gear out there from the sponsor. The best part I probably like out there
   was camping out in the mountains. I really like camping a lot, I don't know
   why, it's just something I always did like. [Chuckle]. And from surfing, I
   don't know, it was always really into water.
 
 
  ","Time in the US, Pastimes, Sports, Playing",Yosell
6700,text,2261,2544,"I'm going
   back out to Mexico to live this time and actually live out here."" I ended
   up just coming back, and just forgetting about college over there, and came
   back here to Mexico to actually live. And of course I was actually helping
   my mom with the cancer thing.
 
 
  ","Leaving the US, Reasons",Yosell
6701,text,572,1150,"Yosell: From what I do remember, I used to live in Vegas with an aunt
   there. I was doing my elementary school and then after that I moved out to
   Utah and started doing a little bit of my middle school and after that I
   was kind of moving around a lot of places, I guess just working—my dad got
   me a job working for construction. And I was doing my high school online, a
   kind of homeschool thing. That was pretty interesting. I would come back to
   Mexico quite often. I would kind of just jump the border and come see my
   mom, and then I jumped it again.
 
 
  ","Time in the US, Living situation",Yosell
6702,text,2167,2259,"And my mom had cancer at the
   time—she was fighting her cancer. So I ended up just saying,","Time in the US, Family, Illness",Yosell
6703,text,1972,2544,"Yosell: In the States I finished my high school out there, and I was
   actually studying a little bit of college, but after the dumb Trump kind of
   thing came in place, I was just like, ""Eh."" And my mom had cancer at the
   time—she was fighting her cancer. So I ended up just saying, ""I'm going
   back out to Mexico to live this time and actually live out here."" I ended
   up just coming back, and just forgetting about college over there, and came
   back here to Mexico to actually live. And of course I was actually helping
   my mom with the cancer thing.
 
 
  ","Time in the US, School, High school",Yosell
6704,text,1511,1889,"Yosell: I don't know if it would be a big thing since I was always kind of
   with my dad, and I would see my mom almost every... I would come back every
   Mother's Day or Christmas kind of thing. Come back to see her, and then I
   would just basically just jump it again. Since dad knew people that would
   cross the border quite often, that's where they would do it.
 
 
  ","Time in the US, Family",Yosell
6705,text,1273,1323,"Yosell: Six or eight times just jumping it.
 
 
  ","Mexico, Before the US, Border crossing",Yosell
6706,text,4,10,Isabel,PERSON,Kevin
6707,text,28,34,Isabel,PERSON,Kevin
6708,text,54,58,Weco,PERSON,Kevin
6709,text,141,156,three years old,DATE,Kevin
6710,text,218,235,the United States,GPE,Kevin
6711,text,244,248,Weco,PERSON,Kevin
6712,text,298,304,Isabel,PERSON,Kevin
6713,text,365,369,Weco,PERSON,Kevin
6714,text,417,423,Isabel,PERSON,Kevin
6715,text,497,501,Weco,PERSON,Kevin
6716,text,532,534,12,DATE,Kevin
6717,text,590,596,Isabel,PERSON,Kevin
6718,text,723,727,Weco,PERSON,Kevin
6719,text,740,745,seven,DATE,Kevin
6720,text,897,903,Isabel,PERSON,Kevin
6721,text,951,955,Weco,PERSON,Kevin
6722,text,972,979,Indiana,GPE,Kevin
6723,text,988,994,Isabel,PERSON,Kevin
6724,text,996,1003,Indiana,GPE,Kevin
6725,text,1012,1016,Weco,PERSON,Kevin
6726,text,1038,1046,10 years,DATE,Kevin
6727,text,1125,1131,Isabel,PERSON,Kevin
6728,text,1162,1166,Weco,PERSON,Kevin
6729,text,1203,1211,00:01:11,TIME,Kevin
6730,text,1221,1227,Isabel,PERSON,Kevin
6731,text,1244,1248,Weco,PERSON,Kevin
6732,text,1293,1299,Isabel,PERSON,Kevin
6733,text,1340,1344,Weco,PERSON,Kevin
6734,text,1393,1399,Isabel,PERSON,Kevin
6735,text,1495,1499,Weco,PERSON,Kevin
6736,text,1565,1571,Isabel,PERSON,Kevin
6737,text,1583,1591,American,NORP,Kevin
6738,text,1609,1613,Weco,PERSON,Kevin
6739,text,1628,1634,Isabel,PERSON,Kevin
6740,text,1649,1653,Weco,PERSON,Kevin
6741,text,1666,1674,American,NORP,Kevin
6742,text,1697,1703,Isabel,PERSON,Kevin
6743,text,1745,1749,Weco,PERSON,Kevin
6744,text,1799,1805,Isabel,PERSON,Kevin
6745,text,1925,1927,12,DATE,Kevin
6746,text,1957,1961,Weco,PERSON,Kevin
6747,text,1979,1981,13,DATE,Kevin
6748,text,1990,1996,Isabel,PERSON,Kevin
6749,text,2002,2004,13,DATE,Kevin
6750,text,2013,2017,Weco,PERSON,Kevin
6751,text,2188,2190,13,DATE,Kevin
6752,text,2278,2280,18,DATE,Kevin
6753,text,2289,2295,Isabel,PERSON,Kevin
6754,text,2421,2425,Weco,PERSON,Kevin
6755,text,2445,2447,13,DATE,Kevin
6756,text,2476,2482,Isabel,PERSON,Kevin
6757,text,2497,2501,Weco,PERSON,Kevin
6758,text,2543,2549,Isabel,PERSON,Kevin
6759,text,2584,2588,Weco,PERSON,Kevin
6760,text,2712,2714,13,DATE,Kevin
6761,text,2728,2733,first,ORDINAL,Kevin
6762,text,2996,3002,Isabel,PERSON,Kevin
6763,text,3041,3045,U.S.,GPE,Kevin
6764,text,3058,3062,Weco,PERSON,Kevin
6765,text,3140,3146,Isabel,PERSON,Kevin
6766,text,3176,3180,Weco,PERSON,Kevin
6767,text,3397,3403,Isabel,PERSON,Kevin
6768,text,3418,3422,Weco,PERSON,Kevin
6769,text,3601,3607,Isabel,PERSON,Kevin
6770,text,3708,3712,Weco,PERSON,Kevin
6771,text,3910,3916,Isabel,PERSON,Kevin
6772,text,3988,3992,Weco,PERSON,Kevin
6773,text,4049,4055,Isabel,PERSON,Kevin
6774,text,4105,4109,Weco,PERSON,Kevin
6775,text,4388,4392,Weco,PERSON,Kevin
6776,text,4768,4772,Weco,PERSON,Kevin
6777,text,4918,4924,Isabel,PERSON,Kevin
6778,text,4965,4969,Weco,PERSON,Kevin
6779,text,5003,5010,an hour,TIME,Kevin
6780,text,5031,5038,an hour,TIME,Kevin
6781,text,5173,5179,Isabel,PERSON,Kevin
6782,text,5226,5230,Weco,PERSON,Kevin
6783,text,5399,5404,today,DATE,Kevin
6784,text,5667,5673,Isabel,PERSON,Kevin
6785,text,5700,5704,Weco,PERSON,Kevin
6786,text,5712,5714,19,DATE,Kevin
6787,text,5725,5727,20,DATE,Kevin
6788,text,5736,5742,Isabel,PERSON,Kevin
6789,text,5832,5836,Weco,PERSON,Kevin
6790,text,6246,6252,Isabel,PERSON,Kevin
6791,text,6311,6315,Weco,PERSON,Kevin
6792,text,6456,6461,First,ORDINAL,Kevin
6793,text,7050,7056,Isabel,PERSON,Kevin
6794,text,7108,7112,Weco,PERSON,Kevin
6795,text,7533,7539,Isabel,PERSON,Kevin
6796,text,7567,7571,Weco,PERSON,Kevin
6797,text,7601,7607,Isabel,PERSON,Kevin
6798,text,7622,7626,Weco,PERSON,Kevin
6799,text,7662,7671,four days,DATE,Kevin
6800,text,7691,7697,Isabel,PERSON,Kevin
6801,text,7738,7742,Weco,PERSON,Kevin
6802,text,7788,7794,Isabel,PERSON,Kevin
6803,text,7888,7892,Weco,PERSON,Kevin
6804,text,7940,7946,Isabel,PERSON,Kevin
6805,text,7991,7995,Weco,PERSON,Kevin
6806,text,8159,8165,States,GPE,Kevin
6807,text,8477,8483,Isabel,PERSON,Kevin
6808,text,8518,8522,Weco,PERSON,Kevin
6809,text,8799,8805,Isabel,PERSON,Kevin
6810,text,8835,8839,Weco,PERSON,Kevin
6811,text,8932,8947,four days later,DATE,Kevin
6812,text,9210,9213,FBI,ORG,Kevin
6813,text,9244,9250,Isabel,PERSON,Kevin
6814,text,9275,9279,Weco,PERSON,Kevin
6815,text,9288,9291,two,CARDINAL,Kevin
6816,text,9523,9529,Isabel,PERSON,Kevin
6817,text,9617,9621,Weco,PERSON,Kevin
6818,text,9895,9901,Isabel,PERSON,Kevin
6819,text,9932,9936,Weco,PERSON,Kevin
6820,text,9973,9979,Isabel,PERSON,Kevin
6821,text,10059,10068,two years,DATE,Kevin
6822,text,10087,10091,Weco,PERSON,Kevin
6823,text,10114,10123,two years,DATE,Kevin
6824,text,10181,10187,Isabel,PERSON,Kevin
6825,text,10226,10230,Weco,PERSON,Kevin
6826,text,10276,10282,Isabel,PERSON,Kevin
6827,text,10298,10302,Weco,PERSON,Kevin
6828,text,10314,10323,four days,DATE,Kevin
6829,text,10384,10396,eight months,DATE,Kevin
6830,text,10430,10435,first,ORDINAL,Kevin
6831,text,10500,10505,first,ORDINAL,Kevin
6832,text,10525,10530,first,ORDINAL,Kevin
6833,text,10549,10561,19 years old,DATE,Kevin
6834,text,10631,10636,first,ORDINAL,Kevin
6835,text,10686,10692,Isabel,PERSON,Kevin
6836,text,10749,10753,Weco,PERSON,Kevin
6837,text,10768,10774,Isabel,PERSON,Kevin
6838,text,10803,10807,Weco,PERSON,Kevin
6839,text,10985,10996,eight years,DATE,Kevin
6840,text,11005,11011,Isabel,PERSON,Kevin
6841,text,11033,11037,Weco,PERSON,Kevin
6842,text,11061,11072,Eight years,DATE,Kevin
6843,text,11221,11232,Eight years,DATE,Kevin
6844,text,11299,11303,Weco,PERSON,Kevin
6845,text,11543,11566,a year and three months,DATE,Kevin
6846,text,11600,11603,two,CARDINAL,Kevin
6847,text,11632,11637,First,ORDINAL,Kevin
6848,text,11666,11672,second,ORDINAL,Kevin
6849,text,11753,11758,first,ORDINAL,Kevin
6850,text,11861,11866,"8,000",MONEY,Kevin
6851,text,11889,11893,Weco,PERSON,Kevin
6852,text,11909,11915,a year,DATE,Kevin
6853,text,12183,12194,Three weeks,DATE,Kevin
6854,text,12438,12441,two,CARDINAL,Kevin
6855,text,12470,12473,one,CARDINAL,Kevin
6856,text,12536,12540,Weco,PERSON,Kevin
6857,text,12729,12737,a minute,TIME,Kevin
6858,text,12871,12875,Weco,PERSON,Kevin
6859,text,12919,12930,four months,DATE,Kevin
6860,text,13083,13088,first,ORDINAL,Kevin
6861,text,13130,13139,two years,DATE,Kevin
6862,text,13172,13178,Isabel,PERSON,Kevin
6863,text,13190,13205,those two years,DATE,Kevin
6864,text,13219,13223,Weco,PERSON,Kevin
6865,text,13454,13460,Isabel,PERSON,Kevin
6866,text,13475,13479,Weco,PERSON,Kevin
6867,text,13742,13754,my two years,DATE,Kevin
